Id,Predicted
0,0.1244541314350235
1,0.0677683420399085
2,0.27184336775817697
3,0.201936410805318
4,0.055319681941923
5,0.242054881133702
6,0.30597534697896245
7,0.5873517117584961
8,0.0532393603823965
9,0.1419441012634995
10,0.8516417890326755
11,0.058754202091829
12,0.183294942301994
13,0.0921465889237495
14,0.10754279159563002
15,0.351259205232634
16,0.08349784885394
17,0.054609280602215
18,0.20770759852596898
19,0.5534937966637055
20,0.201434365201272
21,0.26959400343649353
22,0.208739917849735
23,0.087086221931792
24,0.187782646120025
25,0.091658801544518
26,0.066545454271863
27,0.07404213293175799
28,0.0772123164619555
29,0.195835843723017
30,0.049659095481285
31,0.08050603972918
32,0.1143809384599415
33,0.0745146560131085
34,0.106040654051332
35,0.20979317399307199
36,0.0906974936846005
37,0.08181045826106201
38,0.09911791349365849
39,0.055473527903995
40,0.0635881901916955
41,0.35895028542141794
42,0.11071670513824751
43,0.0673042169202905
44,0.0746721025351025
45,0.091481323610046
46,0.13321195556034748
47,0.696318022123641
48,0.069182299918719
49,0.0690557037621815
50,0.0647148505290365
51,0.15359177232397747
52,0.054838119447475006
53,0.22743731778688897
54,0.0829299481535565
55,0.10357627784094901
56,0.2976969424952325
57,0.097308571364719
58,0.063428326826899
59,0.082399878322847
60,0.1038376842624005
61,0.1119016579305345
62,0.9535756470676285
63,0.11972498354895099
64,0.058629122696279
65,0.22151772835668504
66,0.091046704273302
67,0.24415157208102853
68,0.192947398835696
69,0.251780309471603
70,0.07383623130030001
71,0.06632095698503401
72,0.332685584657404
73,0.11200703350106951
74,0.2614265791900795
75,0.3235511119425955
76,0.1890922118677195
77,0.894453839499659
78,0.0887157046695145
79,0.203734629231192
80,0.13824570572606
81,0.054702586559041505
82,0.203266108493239
83,0.055748037322623
84,0.2365523244555235
85,0.08771943876486599
86,0.3033731365776205
87,0.1048212469405185
88,0.8517546151575119
89,0.08436423226019149
90,0.21072364953237
91,0.240253658080496
92,0.1569981306321715
93,0.0627613534767175
94,0.071018669686207
95,0.060056641197673
96,0.1872689986014185
97,0.15250917987557
98,0.09310684280027351
99,0.25692207371648
100,0.09127263939411451
101,0.072554033948628
102,0.06642543235683951
103,0.546896584526041
104,0.060595997045971996
105,0.11168063480505001
106,0.1440822440217975
107,0.07308948654089599
108,0.6359602673147274
109,0.06813321917321599
110,0.8242334385792085
111,0.1313893154325145
112,0.1212595837985905
113,0.080180381195714
114,0.7685001013829931
115,0.1245936926652765
116,0.0558539206532575
117,0.063701953446365
118,0.061004962003271004
119,0.17408279358754603
120,0.4597122557166165
121,0.123717548009145
122,0.8036290324067156
123,0.077082228687266
124,0.32982772086667506
125,0.1068141912214895
126,0.05358314317454
127,0.117917335054883
128,0.071324048017154
129,0.0673494071258995
130,0.098637687184715
131,0.070484800690856
132,0.10249972904874599
133,0.050602317898582994
134,0.143673776339935
135,0.109776681038298
136,0.09711460467476601
137,0.1465703945826745
138,0.1227488494959625
139,0.05064563014206
140,0.0793975338754525
141,0.19620632166435947
142,0.886248628726273
143,0.16956256134074899
144,0.29246148480657
145,0.061810373319237506
146,0.07517010083719801
147,0.117128472537899
148,0.4273694849613615
149,0.07197727381174102
150,0.11393873735733251
151,0.065224534953725
152,0.115482164974783
153,0.11779918960362601
154,0.085876633211773
155,0.0658351716967275
156,0.10745896307900049
157,0.0799572624359855
158,0.1032911507608925
159,0.07707005846355999
160,0.07985969747566149
161,0.7721451306675975
162,0.077243703083995
163,0.0748206853661365
164,0.0505639004587325
165,0.3854213218964385
166,0.063799718431638
167,0.15308562510987
168,0.1665409920556445
169,0.202495742512921
170,0.127947096655807
171,0.09866294908394099
172,0.1286098733975195
173,0.100165680536278
174,0.06407610389347501
175,0.6731829847935034
176,0.26114985638502897
177,0.09398537717987598
178,0.1157827696893535
179,0.190985063776695
180,0.1515441137475775
181,0.07245603203140999
182,0.390356874558552
183,0.0658962173082915
184,0.054105700802770995
185,0.10643027299406299
186,0.09476344758490751
187,0.08338257129440901
188,0.13675364287021197
189,0.0842219927265025
190,0.058456563846554496
191,0.202324881886288
192,0.1404244624134735
193,0.11650975071270199
194,0.089492756117422
195,0.6056077015288004
196,0.153107481264911
197,0.079550479781689
198,0.8569862970244431
199,0.125451955117355
200,0.09139640794730398
201,0.24650686917237352
202,0.0530825662534515
203,0.225779987333392
204,0.06549882439751151
205,0.06618489784617851
206,0.08819897646802499
207,0.23384421293291852
208,0.10949158986591999
209,0.063592940586426
210,0.11957173591967449
211,0.47590972738901993
212,0.2130746382628225
213,0.25192521841828197
214,0.1279825865023
215,0.07976233309609401
216,0.1111737971204535
217,0.082290646205124
218,0.13606884923859347
219,0.0540217578539735
220,0.08035154823072801
221,0.0674740725990505
222,0.1683936731762445
223,0.9361120631587975
224,0.1260665339617545
225,0.213307229941197
226,0.09709560194904199
227,0.0541096469608625
228,0.069003814946209
229,0.157286083784766
230,0.18550972695869097
231,0.0861954047869545
232,0.07386095793533601
233,0.7880862541426215
234,0.07641676090717599
235,0.09039975459323402
236,0.0705521373403355
237,0.07570429865810399
238,0.06022759705960201
239,0.12815445985492252
240,0.175272291181174
241,0.09438926321110651
242,0.0671971388393095
243,0.07311269699991049
244,0.067939581351022
245,0.084498917471149
246,0.0605377856539695
247,0.0483536475208115
248,0.1327480528906565
249,0.059483798972007
250,0.237215363100511
251,0.1899243562905555
252,0.12957488016623697
253,0.1524691348351635
254,0.058459838196345495
255,0.22868515017587598
256,0.279897897307693
257,0.834146491785532
258,0.1257933909013465
259,0.7104335267697521
260,0.1551230903585235
261,0.12040554426393899
262,0.12591365060814053
263,0.074358414792049
264,0.644651473729742
265,0.067460954274615
266,0.08540460949629201
267,0.075246926456775
268,0.09292612043517699
269,0.08227657363812749
270,0.848164037814125
271,0.2952071811402045
272,0.091672776145552
273,0.0659397236407835
274,0.07622515843021851
275,0.6513565115054281
276,0.0561134837713525
277,0.6463189477394724
278,0.0763325728409245
279,0.6600904219302389
280,0.08917341910906401
281,0.061288205583622
282,0.10055347998598
283,0.07911223490862349
284,0.0858379509540915
285,0.28549697374142
286,0.8575008779623495
287,0.14161931394402352
288,0.10957029228422349
289,0.074512160908121
290,0.1216320053221735
291,0.1145546800807425
292,0.26397547761054696
293,0.0745090059290795
294,0.414123976806697
295,0.1214838414933845
296,0.0693968752306795
297,0.2415669708845955
298,0.08489285176240549
299,0.20552165843314152
300,0.09713858842304149
301,0.06727316958558101
302,0.128164075645969
303,0.261831370236748
304,0.134996052936772
305,0.10862886253574999
306,0.09223239074998302
307,0.067621200130285
308,0.371068620670884
309,0.09663247710989051
310,0.38850552837586205
311,0.22506702477335302
312,0.054047899134807995
313,0.0742792636045605
314,0.114892066568165
315,0.0754481521097085
316,0.133092090945997
317,0.0830110509301855
318,0.062015994506668504
319,0.09501617885699049
320,0.16133728841098
321,0.31808406814640655
322,0.1856797687157255
323,0.10997865561738299
324,0.090813887384534
325,0.12367145566802301
326,0.773941896606634
327,0.060366784969912005
328,0.149546151715202
329,0.15507318524567248
330,0.2037069530661535
331,0.057809523238112503
332,0.076443039439895
333,0.14230782705817802
334,0.06773304878217651
335,0.1988681413262125
336,0.954878570842311
337,0.1775667384613005
338,0.464106011234819
339,0.076032851960022
340,0.929707835531355
341,0.07915272900447601
342,0.1965285425473105
343,0.0879743072350955
344,0.27072778936209996
345,0.09673712724066302
346,0.06534491485472399
347,0.051048244923144
348,0.0742403662380765
349,0.10551510901976799
350,0.0603814929305915
351,0.05829677170906901
352,0.21997552391151248
353,0.14269771280849003
354,0.095602750283618
355,0.1108639658723325
356,0.057704868154264496
357,0.047985570583725004
358,0.07828625300941251
359,0.273677463073608
360,0.551546750492829
361,0.078206355360768
362,0.1305080216859375
363,0.21055489235978553
364,0.109924165674738
365,0.0673951829452645
366,0.1841285243898135
367,0.050570109381044
368,0.06665320002911801
369,0.054854200548997
370,0.0687318075548845
371,0.109088665747308
372,0.11221054086065602
373,0.061603240536587
374,0.49078381272048
375,0.5164428375127519
376,0.09440576822990099
377,0.07723424575545151
378,0.055457510895482495
379,0.10481928467356649
380,0.15060791445011001
381,0.10540827700442151
382,0.07354904479428351
383,0.16215176114282148
384,0.8434741248539415
385,0.1334191776295075
386,0.0780433271847285
387,0.9108492423011172
388,0.414851017997772
389,0.21863724524650952
390,0.06767035212863451
391,0.0688685093259935
392,0.06627912610838402
393,0.12066532830261
394,0.05602988958003299
395,0.12728551623339202
396,0.09195320710762249
397,0.07624413558813699
398,0.083792801376469
399,0.7038224349091624
400,0.0995923963842955
401,0.163993607431059
402,0.491514154457934
403,0.1862386918072275
404,0.10381763720360448
405,0.076289289478122
406,0.1015738269049285
407,0.163925460625679
408,0.073061794611604
409,0.101073849404659
410,0.1754619410199465
411,0.099680981039982
412,0.0710587494847045
413,0.2331400032795155
414,0.22361665522733
415,0.09708662619029851
416,0.0935087400940455
417,0.096724253230523
418,0.120429905722914
419,0.052511473002518995
420,0.0663423808417655
421,0.1578005160227705
422,0.2780199753407415
423,0.1204661701395715
424,0.1210639241580195
425,0.0731111109383435
426,0.318207255342646
427,0.061264196425745
428,0.074497449144832
429,0.06192209308814249
430,0.2518220679065975
431,0.115630677582542
432,0.057988516745087496
433,0.0557012438958945
434,0.26629752224854697
435,0.0590318045369835
436,0.391562912096182
437,0.08409206051009799
438,0.081994028387734
439,0.28258936263334
440,0.1052202083133775
441,0.49664478082033947
442,0.09883862447774348
443,0.3965365242671565
444,0.1342284854783265
445,0.22623364443674251
446,0.054926296934648
447,0.27814392061853954
448,0.7073752797297336
449,0.7262122772341251
450,0.1935482860370625
451,0.06559428750090451
452,0.16163092985351102
453,0.328969466088053
454,0.900178634269333
455,0.0930831037225365
456,0.085481304701193
