Id,Predicted
0,0.29554428
1,0.098610224
2,0.180075429
3,0.1862272375
4,0.080247309
5,0.28198379
6,0.184384808
7,0.6063776
8,0.07755067215
9,0.131778117
10,0.851241765
11,0.0792163111
12,0.1484356235
13,0.104022052
14,0.10264276885
15,0.64315027
16,0.1084125635
17,0.0959105565
18,0.123166066
19,0.57805615
20,0.323563185
21,0.511024475
22,0.239834385
23,0.1314126
24,0.168978035
25,0.095251901
26,0.0860471465
27,0.0949557025
28,0.176175095
29,0.3406184
30,0.0741669616
31,0.109030116
32,0.119866072
33,0.0954029608
34,0.114821755
35,0.163340955
36,0.09243309235
37,0.142796858
38,0.133914425
39,0.08124408435
40,0.0896404738
41,0.4091123
42,0.133271654
43,0.08253610285
44,0.08740099668
45,0.108729677
46,0.225524725
47,0.5914069
48,0.095488796
49,0.0873841095
50,0.08187768
51,0.19645171
52,0.083054756
53,0.1837775175
54,0.1184194745
55,0.1031218008
56,0.2639550025
57,0.124629129
58,0.0818342473
59,0.094880464
60,0.09864020948
61,0.1106564515
62,0.9287905
63,0.127879974
64,0.0760795378
65,0.235094253
66,0.139480975
67,0.187505482
68,0.41342155
69,0.351941625
70,0.1012193905
71,0.0921614405
72,0.27874461
73,0.1036758438
74,0.280368185
75,0.29336649
76,0.18446048
77,0.8909047
78,0.0966452075
79,0.1394404795
80,0.7008916
81,0.0843542415
82,0.172721005
83,0.0782655067
84,0.28424928
85,0.088050471
86,0.36422256
87,0.14002996
88,0.87059312
89,0.1087985835
90,0.206871265
91,0.29011205
92,0.141457224
93,0.07940540965
94,0.0826333889
95,0.079567049
96,0.18838134
97,0.150939814
98,0.1233930965
99,0.252042045
100,0.14475454
101,0.094601056
102,0.08661679215
103,0.34838846
104,0.07880852415
105,0.19324307
106,0.1657565
107,0.08716318805
108,0.59026872
109,0.0841686055
110,0.825631575
111,0.11867103475
112,0.127673335
113,0.09541634275
114,0.8379809
115,0.176922735
116,0.07688540195
117,0.07881733015
118,0.0792396005
119,0.1262137985
120,0.3662744
121,0.231909665
122,0.81798938
123,0.119533287
124,0.18248409
125,0.144940109
126,0.0738818261
127,0.11482746
128,0.08315901555
129,0.1254102035
130,0.171846075
131,0.0821521235
132,0.27818432
133,0.07231719035
134,0.1230475125
135,0.107591608
136,0.0987642054
137,0.163435885
138,0.30018475
139,0.0751612768
140,0.165222595
141,0.217860235
142,0.8957471
143,0.30710197
144,0.293248955
145,0.0817574058
146,0.1008120275
147,0.117687146
148,0.279984275
149,0.0826352955
150,0.114980989
151,0.1026391535
152,0.165577735
153,0.1238208245
154,0.0979188825
155,0.087793285
156,0.11263977295
157,0.114390469
158,0.1327149135
159,0.0871281175
160,0.0984533635
161,0.80691307
162,0.1098167085
163,0.08515234415
164,0.0833930306
165,0.51012493
166,0.0979106275
167,0.13948329165
168,0.207673835
169,0.169520485
170,0.130761603
171,0.133805562
172,0.19824578
173,0.1448368
174,0.0823018837
175,0.7786037
176,0.367966535
177,0.108742949
178,0.20977721
179,0.1663812675
180,0.148927545
181,0.0992346485
182,0.44491918
183,0.08530123685
184,0.07321797426
185,0.100333665025
186,0.137643475
187,0.09272201135
188,0.129121005
189,0.093806838
190,0.087631805
191,0.2132806625
192,0.251860595
193,0.1342223475
194,0.10469582
195,0.68575335
196,0.21419857
197,0.0954847615
198,0.85656035
199,0.11808863175
200,0.0992294315
201,0.29363015
202,0.07334564225
203,0.1863156
204,0.0831665575
205,0.0944199175
206,0.10887119
207,0.250453292
208,0.148023805
209,0.0796668908
210,0.126636255
211,0.253247235
212,0.176231251
213,0.27754995
214,0.1115531322
215,0.08933311215
216,0.1032597513
217,0.0938745865
218,0.20898958
219,0.0754330605
220,0.1019048395
221,0.0832700173
222,0.217912265
223,0.8750601
224,0.134414498
225,0.172836054
226,0.1284087705
227,0.0806406955
228,0.10767272
229,0.398133425
230,0.15709432
231,0.098290368
232,0.0945135155
233,0.6614819
234,0.106376268
235,0.0901142655
236,0.0867181165
237,0.1071613945
238,0.0773504438
239,0.12413119
240,0.256897245
241,0.0989119728
242,0.08170544375
243,0.08460605605
244,0.0854254937
245,0.1146833985
246,0.0797136091
247,0.0753221869
248,0.124142146
249,0.07812906075
250,0.2184087
251,0.181822775
252,0.3428976
253,0.2402949
254,0.07677065425
255,0.54624905
256,0.205279147
257,0.86603235
258,0.1172289075
259,0.75913645
260,0.286151665
261,0.1277007695
262,0.132748488
263,0.098467826
264,0.57118285
265,0.0879552305
266,0.11123474
267,0.0842061443
268,0.15780054
269,0.0897222702
270,0.8741815
271,0.37265105
272,0.103062448
273,0.08229082935
274,0.09214915
275,0.64172205
276,0.07801655685
277,0.53465572
278,0.08911339675
279,0.76336013
280,0.0999362955
281,0.0788186047
282,0.19606443
283,0.092677416
284,0.09027781175
285,0.289750015
286,0.86691547
287,0.1205667621
288,0.1232626235
289,0.08222558615
290,0.1189245515
291,0.10942007515
292,0.21773537
293,0.0893989865
294,0.38284242
295,0.17824947
296,0.0883626995
297,0.30507886
298,0.11267705
299,0.262342015
300,0.1644574
301,0.0930481155
302,0.1145106193
303,0.37536585
304,0.2363541
305,0.1104514365
306,0.096040902
307,0.08107431415
308,0.51130665
309,0.09514263665
310,0.40910628
311,0.167021836
312,0.0782747897
313,0.26593863
314,0.1198013765
315,0.092153668
316,0.144337171
317,0.125373109
318,0.0783258669
319,0.141479504
320,0.12824667135
321,0.319004785
322,0.268810725
323,0.1484597215
324,0.096092266
325,0.14511828
326,0.814489635
327,0.0791907584
328,0.12819067135
329,0.18310415
330,0.193585455
331,0.0763691778
332,0.107225646
333,0.142489547
334,0.130322208
335,0.456862135
336,0.923217615
337,0.295052265
338,0.62357275
339,0.0972527065
340,0.914703665
341,0.0880663678
342,0.24536734
343,0.1394414365
344,0.396321775
345,0.10133306
346,0.128318565
347,0.0722713293
348,0.110834729
349,0.26862665
350,0.07980347825
351,0.0782690378
352,0.2957447
353,0.1106659875
354,0.154975625
355,0.111211707
356,0.0798415372
357,0.070661741075
358,0.08730987445
359,0.260335945
360,0.37989495
361,0.0842609815
362,0.254139115
363,0.193047375
364,0.13071033
365,0.0799574212
366,0.257800915
367,0.0735044943
368,0.0823193155
369,0.0761952808
370,0.11569925
371,0.1132123727
372,0.171374745
373,0.093287697
374,0.70226785
375,0.652624
376,0.098832882
377,0.1025608135
378,0.082323993
379,0.162830392
380,0.148231357
381,0.112115019
382,0.087919484
383,0.18014976
384,0.8509716
385,0.17144294
386,0.10043121285
387,0.90819097
388,0.32196258
389,0.20331296
390,0.0965112302
391,0.08381865325
392,0.090554125
393,0.1276965785
394,0.0788003414
395,0.120574825
396,0.112430718
397,0.088891124
398,0.120757296
399,0.770787785
400,0.1096415985
401,0.1434837125
402,0.430413585
403,0.1853455575
404,0.1710951
405,0.0902903915
406,0.1070343685
407,0.1551215425
408,0.0854723148
409,0.09369336925
410,0.1473458795
411,0.11306937
412,0.0960209275
413,0.314081475
414,0.1799010425
415,0.13526857
416,0.140684578
417,0.0958007056
418,0.30913095
419,0.0717752888
420,0.087250879
421,0.23078898
422,0.247850485
423,0.146810997
424,0.1224695365
425,0.08827326765
426,0.226393
427,0.0908658895
428,0.1049084995
429,0.0791501605
430,0.42755046
431,0.1457841785
432,0.0867533285
433,0.0802231712
434,0.294531895
435,0.0776356035
436,0.24779855
437,0.0874286895
438,0.092901255
439,0.41917987
440,0.14135551
441,0.2290311175
442,0.154769917
443,0.391411135
444,0.170060685
445,0.168985613
446,0.0787398975
447,0.24340437
448,0.7378418
449,0.70764015
450,0.1612340645
451,0.08182856065
452,0.3503782
453,0.331643325
454,0.9015872
455,0.0933166257
456,0.0966715145
457,0.0952074925
458,0.1089825455
459,0.188767823
460,0.08029235995
461,0.29846948
462,0.096676091
463,0.0875166289
464,0.164637158
465,0.79771065
466,0.0742796791
467,0.219569565
468,0.107027363
469,0.1557582465
470,0.09335990395
471,0.147974372
472,0.82548685
473,0.58628965
474,0.23438035
475,0.22907769
476,0.11033298
477,0.167117638
478,0.0814318861
479,0.111396788
480,0.238296005
481,0.13369629
482,0.119990164
483,0.0791618737
484,0.2191306715
485,0.7872388
486,0.152832438
487,0.1192667075
488,0.08381642175
489,0.0808787574
490,0.22946818
491,0.21654312
492,0.349062765
493,0.224258385
494,0.101375098
495,0.116060295
496,0.083680519
497,0.1369424325
498,0.093438025
499,0.15455103
500,0.07325019163
501,0.115608196
502,0.11238481
503,0.100970314
504,0.22992711
505,0.100114694
506,0.086231564
507,0.20123333
508,0.22588321
509,0.81003355
510,0.1098672045
511,0.69015897
512,0.7943322
513,0.37662945
514,0.409521625
515,0.1005209812
516,0.14592204
517,0.27378012
518,0.08152946075
519,0.0902163017
520,0.159234205
521,0.128984647
522,0.4588942
523,0.154181523
524,0.0749880867
525,0.107521693
526,0.08283922425
527,0.753555
528,0.342621405
529,0.0820251753
530,0.1126065566
531,0.144839845
532,0.10920687
533,0.0818794635
534,0.07931360385
535,0.152281315
536,0.178979055
537,0.1049558055
538,0.714765175
539,0.231837825
540,0.917195375
541,0.1006231035
542,0.2048970585
543,0.0761787546
